id,title,location,category,price,poster,date_posted,source,vertical,poster_type,subject_category,instruction_lang,level,classification,confidence,is_remote,reasoning,description_preview,description_source,was_reanalyzed,url
N/A,Recherche d’un professeur proposant des cours de langue des signes en ligne,Poitiers,N/A,N/A,Michel,N/A,voscours,tutoring,student,languages,french,all_levels,remote,HIGH,Yes,LLM: student seeks online sign language lessons,Recherche d’un professeur proposant des cours de langue des signes en ligne,listing_page,No,https://www.voscours.fr/annonces/eleves/6804221
N/A,Cherche professeur de mathématiques poyr ma fille de 3 eme,Saint-Pierre-d'Eyraud,N/A,N/A,Durand,13/03,voscours,tutoring,student,math_science,french,secondary,remote,HIGH,Yes,LLM: parent seeks math tutor for 3ème student,Cherche professeur de mathématiques poyr ma fille de 3 eme,listing_page,No,https://www.voscours.fr/annonces/eleves/6848932
N/A,Je cherche un professeur d'anglais pour ma fille en classe de 5ème,Corbeil-Essonnes,N/A,N/A,Marie-Claire,N/A,voscours,tutoring,student,languages,english,secondary,remote,HIGH,Yes,LLM: no location constraint implies online,Je cherche un professeur d'anglais pour ma fille en classe de 5ème,listing_page,No,https://www.voscours.fr/annonces/eleves/6672290
N/A,Recherche professeur d’anglais – niveau débutant (objectif professionnel),Lorient,N/A,N/A,Edouard,N/A,voscours,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: adult beginner seeks English tutor,Recherche professeur d’anglais – niveau débutant (objectif professionnel),listing_page,No,https://www.voscours.fr/annonces/eleves/6803709
N/A,Recherche professeur pour donner cours de cpge math-physique première année (pcsi),Aix-en-Provence,N/A,N/A,Vanessa,N/A,voscours,tutoring,student,math_science,french,university,remote,HIGH,Yes,LLM: CPGE PCSI is French prepa math-physics,Recherche professeur pour donner cours de cpge math-physique première année (pcsi),listing_page,No,https://www.voscours.fr/annonces/eleves/6445303
N/A,Iam looking for guitar lessons,North Lanarkshire,N/A,N/A,William Campbell,N/A,findtutors_uk,tutoring,student,music,english,all_levels,remote,HIGH,Yes,"LLM: learner seeks guitar lessons, no location constraint",Iam looking for guitar lessons,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6722565
N/A,I am looking for a language tutor and to learn,Newcastle,N/A,N/A,Miley,N/A,findtutors_uk,tutoring,student,languages,english,all_levels,remote,HIGH,Yes,LLM: learner seeks language tutor,I am looking for a language tutor and to learn,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6651952
N/A,"I am a Science and pharmacology, biology , chemistry teacher or tutor stem and English",Kingston upon Hull,N/A,N/A,Rahamah Sheu-Idrees,N/A,findtutors_uk,tutoring,student,math_science,english,all_levels,remote,HIGH,Yes,"LLM: Teacher advertises science subjects, no location constraint","I am a Science and pharmacology, biology , chemistry teacher or tutor stem and English",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6722237
N/A,I am looking for an A level accounting tutor,Crawley (West Sussex),N/A,N/A,Anuj Patel,N/A,findtutors_uk,tutoring,student,test_prep,english,secondary,remote,HIGH,Yes,LLM: A-level is UK secondary exam prep,I am looking for an A level accounting tutor,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6775627
N/A,"Looking for an online tutor in pro tools, maybe once a week",Liverpool,N/A,N/A,Nikita,N/A,findtutors_uk,tutoring,student,music,english,adult,remote,HIGH,Yes,LLM: online Pro Tools tutoring sought by student,"Looking for an online tutor in pro tools, maybe once a week",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6822273
N/A,I am looking for a combined science tutor that can help with my edexcel course- I am year 10 and I do the higher-advanced paper,Ealing (London),N/A,N/A,Jayden,N/A,findtutors_uk,tutoring,student,math_science,english,secondary,remote,HIGH,Yes,LLM: Year 10 student seeks online Edexcel science tutor,I am looking for a combined science tutor that can help with my edexcel course- I am year 10 and I do the higher-advanced paper,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6571502
N/A,EDEXCEL A LEVEL DRAMA TUTOR NEEDED (WRITTEN NOT PERFORMING PART PLEASE),Norwich,N/A,N/A,Sarah Massey,21/03,findtutors_uk,tutoring,student,arts_humanities,english,secondary,remote,HIGH,Yes,LLM: UK A-level student seeks online drama theory help,EDEXCEL A LEVEL DRAMA TUTOR NEEDED (WRITTEN NOT PERFORMING PART PLEASE),listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6863642
N/A,"Fashion and pattern designing , garments construction",Glasgow,N/A,N/A,Qasim,N/A,findtutors_uk,tutoring,student,arts_humanities,english,all_levels,remote,MEDIUM,Yes,LLM: no physical constraint; subject is fashion design,"Fashion and pattern designing , garments construction",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6680548
N/A,Basic to Intermediate Level,Manchester,N/A,N/A,Steve Lee,N/A,findtutors_uk,tutoring,student,languages,english,all_levels,remote,MEDIUM,Yes,LLM: no clear details provided,Basic to Intermediate Level,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6718878
N/A,Any one help me with math gcse I really need help,Canterbury,N/A,N/A,Rafeek,N/A,findtutors_uk,tutoring,student,test_prep,english,secondary,remote,HIGH,Yes,LLM: GCSE math help sought online,Any one help me with math gcse I really need help,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6772523
N/A,basic French tutor sought for my 7 year old son,Leicester,N/A,N/A,Antoine Messiou,N/A,findtutors_uk,tutoring,student,languages,english,primary,remote,HIGH,Yes,LLM: parent seeks French tutor for 7-year-old,basic French tutor sought for my 7 year old son,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6256585
N/A,GCSE English tutor for dyslexic child weak in English but strong analytically,Pinner,N/A,N/A,Rahul,10/04,findtutors_uk,tutoring,student,test_prep,english,secondary,remote,HIGH,Yes,LLM: GCSE English tutoring sought for secondary student,GCSE English tutor for dyslexic child weak in English but strong analytically,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6901401
N/A,Looking to learn European Portuguese for family reasons,Liverpool,N/A,N/A,Peter,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: adult learner seeks Portuguese tutor; no location constraint,Looking to learn European Portuguese for family reasons,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6771952
N/A,Do you teach opera to six year olds?,Online,N/A,N/A,Ama Koranteng,N/A,findtutors_uk,tutoring,student,music,english,primary,remote,HIGH,Yes,LLM: Online query seeking opera teacher for 6-year-old,Do you teach opera to six year olds?,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6648871
N/A,Looking for a biology teacher for access course,Nottingham,N/A,N/A,Mariana pena sibillotte,N/A,findtutors_uk,tutoring,student,math_science,english,adult,remote,HIGH,Yes,LLM: adult access course biology tutor sought,Looking for a biology teacher for access course,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6771403
N/A,I am looking for a tutor for my daughter who is currently in year 12,Online,N/A,N/A,Leila Hobday,N/A,findtutors_uk,tutoring,student,other,english,secondary,remote,HIGH,Yes,"LLM: Year 12 is secondary level, online context",I am looking for a tutor for my daughter who is currently in year 12,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6568355
N/A,"I'm online English ,maths and quran teacher and looking for Students who needs online classes and passionate to learn",Manchester,N/A,N/A,Mehreen Tabassum,N/A,findtutors_uk,tutoring,student,languages,english,all_levels,remote,HIGH,Yes,"LLM: Online teacher offers English, maths, Quran","I'm online English ,maths and quran teacher and looking for Students who needs online classes and passionate to learn",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6422138
N/A,"Looking for a tutor to help me out with AQA Business, I’m in Year 13",The City of Brighton and ...,N/A,N/A,Emmanuel Allon,N/A,findtutors_uk,tutoring,student,test_prep,english,secondary,remote,HIGH,Yes,LLM: Year 13 AQA Business exam prep,"Looking for a tutor to help me out with AQA Business, I’m in Year 13",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6818411
N/A,Creative Writing Tutor — Find Your Voice at Any Age,Leicester,N/A,N/A,Esther,09/04,findtutors_uk,tutoring,student,arts_humanities,english,all_levels,remote,MEDIUM,Yes,LLM: no mention of online or location constraints,Creative Writing Tutor — Find Your Voice at Any Age,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6900352
N/A,Looking for an English tutor for ESOL student,Kings Heath,N/A,N/A,Natasha Deans,N/A,findtutors_uk,tutoring,student,languages,english,unknown,remote,HIGH,Yes,"LLM: ESOL student seeks English tutor, no location constraint",Looking for an English tutor for ESOL student,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6568083
N/A,I am looking for a photography tutor,Swindon,N/A,N/A,Eliene Souza,N/A,findtutors_uk,tutoring,student,arts_humanities,english,adult,remote,HIGH,Yes,LLM: no location constraint; adult learner seeks tutor,I am looking for a photography tutor,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6717218
N/A,Seeking Professional Supervisor & Mentor (PEDR – RIBA Part 3 Pathway),Ilfracombe,N/A,N/A,Lewis smith,09/04,findtutors_uk,tutoring,student,other,english,adult,remote,HIGH,Yes,LLM: RIBA Part 3 mentor sought online,Seeking Professional Supervisor & Mentor (PEDR – RIBA Part 3 Pathway),listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6900113
N/A,I am looking for a tutor to conduct GCSE Turkish Assessment,London,N/A,N/A,Abdul Ghafoor,09/04,findtutors_uk,tutoring,student,languages,english,secondary,remote,HIGH,Yes,LLM: GCSE Turkish assessment sought online,I am looking for a tutor to conduct GCSE Turkish Assessment,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6899879
N/A,"utor who can help me learn French. I got a C at GCSE but I've mostly forgotten it all. I'm looking to learn something new, really",Online,N/A,N/A,Karl,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: adult learner seeking online French lessons,"utor who can help me learn French. I got a C at GCSE but I've mostly forgotten it all. I'm looking to learn something new, really",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6290075
N/A,"My son in secondary school year 7, finding a bit difficult in his advance maths,an easy way techniques. Reasonable price Leicester",Birstall (Leicestershire),N/A,N/A,Alesha Honey,N/A,findtutors_uk,tutoring,student,math_science,english,secondary,remote,HIGH,Yes,LLM: Parent seeks online math tutor for Year 7,"My son in secondary school year 7, finding a bit difficult in his advance maths,an easy way techniques. Reasonable price Leicester",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6767276
N/A,Regular online lessons wanted for English ideally with a fluent Portuguese tutor,Truro,N/A,N/A,Alan Davis,N/A,findtutors_uk,tutoring,student,languages,english,unknown,remote,HIGH,Yes,LLM: online English lessons sought by student,Regular online lessons wanted for English ideally with a fluent Portuguese tutor,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6814721
N/A,I am looking for an A Level Biology tutor in evenings or Weekends,Coventry,N/A,N/A,Chirag Savani,N/A,findtutors_uk,tutoring,student,math_science,english,secondary,remote,HIGH,Yes,"LLM: A-level Biology student seeks tutor, no location constraint",I am looking for an A Level Biology tutor in evenings or Weekends,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6518936
N/A,Hiring a virtual assistant for cleaning services business in United Kingdom,Online,N/A,N/A,David,N/A,findtutors_uk,tutoring,student,other,english,adult,remote,HIGH,Yes,"LLM: online business assistant role, not tutoring",Hiring a virtual assistant for cleaning services business in United Kingdom,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6463588
N/A,I am looking for a Maths teacher who can help with someone who is struggling to catch up,Islington (London),N/A,N/A,Deannia,17/03,findtutors_uk,tutoring,student,math_science,english,unknown,remote,HIGH,Yes,LLM: no mention of location or level,I am looking for a Maths teacher who can help with someone who is struggling to catch up,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6857053
N/A,Seeking Physics Tutor (A Level),Liverpool,N/A,N/A,Majd Alamad,N/A,findtutors_uk,tutoring,student,math_science,english,secondary,remote,HIGH,Yes,LLM: A-level physics student seeks tutor,Seeking Physics Tutor (A Level),listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6463167
N/A,I am looking for an experianced math GCSE tutor to build confidence and improve grands,Crawley (West Sussex),N/A,N/A,Kyah,N/A,findtutors_uk,tutoring,student,test_prep,english,secondary,remote,HIGH,Yes,LLM: GCSE math student seeks tutor,I am looking for an experianced math GCSE tutor to build confidence and improve grands,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6563668
N/A,Looking for assistance with refining my essays for my English literature a level,Sudbury (Suffolk),N/A,N/A,Willow,N/A,findtutors_uk,tutoring,student,arts_humanities,english,secondary,remote,HIGH,Yes,"LLM: A-level English lit essay help, no location constraint",Looking for assistance with refining my essays for my English literature a level,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6712485
N/A,I am looking for English tutor I live in Lincoln- Gainsborough,Gainsborough,N/A,N/A,Sena,N/A,findtutors_uk,tutoring,student,languages,english,unknown,remote,HIGH,Yes,"LLM: student seeks English tutor, no physical constraint",I am looking for English tutor I live in Lincoln- Gainsborough,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6605549
N/A,I'm very interested to teach the maths,Dundee,N/A,N/A,Bhuvana,N/A,findtutors_uk,tutoring,student,math_science,english,all_levels,remote,HIGH,Yes,LLM: teacher offers maths; no location constraint,I'm very interested to teach the maths,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6643259
N/A,I am looking for an Interior design tutor degree level,Northwich,N/A,N/A,Sarah Sidwell,16/03,findtutors_uk,tutoring,student,arts_humanities,english,university,remote,HIGH,Yes,LLM: degree-level interior design implies university arts,I am looking for an Interior design tutor degree level,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6852920
N/A,I am looking for a primary English tutor,Cardiff,N/A,N/A,Lauren Elliott,16/03,findtutors_uk,tutoring,student,languages,english,primary,remote,HIGH,Yes,LLM: student seeks primary English tutor,I am looking for a primary English tutor,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6852586
N/A,I am looking for a maths tutor for my daughter age 15,Springfield (City of Belf...,N/A,N/A,Tina,N/A,findtutors_uk,tutoring,student,math_science,english,secondary,remote,HIGH,Yes,LLM: parent seeks math tutor for 15-year-old daughter,I am looking for a maths tutor for my daughter age 15,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6807911
N/A,Looking for 1 on 1 Spanish lessons (in person ideally but online ok),Belfast,N/A,N/A,Oisin Toner,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,"LLM: student seeks Spanish lessons, online ok",Looking for 1 on 1 Spanish lessons (in person ideally but online ok),listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6807641
N/A,I am looking for a native English tutor,Gainsborough,N/A,N/A,Nuchjaree Storr,N/A,findtutors_uk,tutoring,student,languages,english,unknown,remote,HIGH,Yes,"LLM: student seeks native English tutor, no location constraint",I am looking for a native English tutor,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6674537
N/A,A tutor for my autistic and possibly dyslexic daughter. She would like to learn italian as a hobby,Brierley Hill,N/A,N/A,Danni Hall,N/A,findtutors_uk,tutoring,student,languages,english,unknown,remote,HIGH,Yes,LLM: Parent seeks Italian tutor for autistic daughter,A tutor for my autistic and possibly dyslexic daughter. She would like to learn italian as a hobby,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6759248
N/A,IELTS tutor to support with strategies,Online,N/A,N/A,Deepa,N/A,findtutors_uk,tutoring,student,languages,english,all_levels,remote,HIGH,Yes,LLM: IELTS online tutor sought,IELTS tutor to support with strategies,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6759194
N/A,I'm looking for a Japanese tutor who is able to do lessons online and able to help me go from,Birmingham,N/A,N/A,Qasim,N/A,findtutors_uk,tutoring,student,languages,english,unknown,remote,HIGH,Yes,LLM: student seeks online Japanese tutor,I'm looking for a Japanese tutor who is able to do lessons online and able to help me go from,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6674429
N/A,Preparing for a relocation to Turkey in 2027,London,N/A,N/A,Kimberley Ball,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,MEDIUM,Yes,LLM: adult relocating needs Turkish language training,Preparing for a relocation to Turkey in 2027,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6758956
N/A,Looking for GCSE English for group session,London,N/A,N/A,Mohamed Omar,N/A,findtutors_uk,tutoring,student,test_prep,english,secondary,remote,HIGH,Yes,LLM: GCSE English group session in London,Looking for GCSE English for group session,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6414569
N/A,"Looking for a higher art tutor specific to abstract art, my higher project is due in 2 wks and I'm in desperate need of assistance",Aberdeen,N/A,N/A,Precious,N/A,findtutors_uk,tutoring,student,arts_humanities,english,secondary,remote,HIGH,Yes,LLM: student seeks art tutor; no physical constraint,"Looking for a higher art tutor specific to abstract art, my higher project is due in 2 wks and I'm in desperate need of assistance",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6706208
N/A,Am looking for Eduqcas specific English lesson teacher,Nottingham,N/A,N/A,Victor,N/A,findtutors_uk,tutoring,student,languages,english,secondary,remote,HIGH,Yes,LLM: student seeks Eduqas English tutor online,Am looking for Eduqcas specific English lesson teacher,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6706137
N/A,I am looking for a English tutor and everyday communication,Gainsborough,N/A,N/A,Nuchjaree Storr,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: adult seeks English conversation tutor online,I am looking for a English tutor and everyday communication,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6674333
N/A,CCEA A/S level History & Politics revision for mocks,Newtownards,N/A,N/A,Kate,05/04,findtutors_uk,tutoring,student,arts_humanities,english,secondary,remote,MEDIUM,Yes,LLM: CCEA A/S level implies NI secondary exams,CCEA A/S level History & Politics revision for mocks,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6138860
N/A,I am looking for KS3 Maths and English Tutor with understanding of Dyslexia,London,N/A,N/A,Soraya Rodriguez,04/04,findtutors_uk,tutoring,student,languages,english,secondary,remote,HIGH,Yes,LLM: KS3 student seeks English tutor,I am looking for KS3 Maths and English Tutor with understanding of Dyslexia,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6526881
N/A,I need a teacher for computer science and for business studies for year 12 / A-levels,Epsom,N/A,N/A,Astar,N/A,findtutors_uk,tutoring,student,technology,english,secondary,remote,HIGH,Yes,"LLM: A-level student seeks CS tutor, no locale specified",I need a teacher for computer science and for business studies for year 12 / A-levels,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6455026
N/A,Looking for a Spanish tutor for me and my 6 year old son,Bristol,N/A,N/A,Chris Lawes,N/A,findtutors_uk,tutoring,student,languages,english,primary,remote,HIGH,Yes,LLM: seeks Spanish tutor for adult and child,Looking for a Spanish tutor for me and my 6 year old son,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6703987
N/A,I am looking for an Italian tutor… 3 months to learn basics!,Online,N/A,N/A,Peter Phillips,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: Online learner seeks Italian basics,I am looking for an Italian tutor… 3 months to learn basics!,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6599119
N/A,i am looking for a history tutor as she is currently recieiving a grade 5/4,Marston Oxfordshire,N/A,N/A,Varsshana,30/03,findtutors_uk,tutoring,student,arts_humanities,english,secondary,remote,HIGH,Yes,LLM: UK GCSE grade 5/4 history help,i am looking for a history tutor as she is currently recieiving a grade 5/4,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6880321
N/A,Hi I am hoping to find someone who can help me with my Thai speaking i know a load of thai words and can make basic sentences,Felixstowe,N/A,N/A,Tom,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: learner seeks Thai tutor online,Hi I am hoping to find someone who can help me with my Thai speaking i know a load of thai words and can make basic sentences,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6741588
N/A,Looking For GCSE Science Private Tutor Paying From £10 Per Hour!,Barking London,N/A,N/A,Isabel Ramires,N/A,findtutors_uk,tutoring,student,math_science,english,secondary,remote,HIGH,Yes,LLM: GCSE student seeks science tutor,Looking For GCSE Science Private Tutor Paying From £10 Per Hour!,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6790952
N/A,I m looking for a tutor that specialises in the PGDL,London,N/A,N/A,Achintya,N/A,findtutors_uk,tutoring,student,test_prep,english,university,remote,HIGH,Yes,LLM: PGDL is UK postgrad law conversion course,I m looking for a tutor that specialises in the PGDL,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6691907
N/A,Looking to start learning Norwegian from basic !,Bristol,N/A,N/A,Karl,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: learner seeks Norwegian tutor; no physical constraint,Looking to start learning Norwegian from basic !,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6741203
N/A,Uni student Looking for tuition on Electrical and Electronic Engineering,Enfield (London),N/A,N/A,Mus,N/A,findtutors_uk,tutoring,student,technology,english,university,remote,HIGH,Yes,LLM: Uni student seeks EE help online,Uni student Looking for tuition on Electrical and Electronic Engineering,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6838631
N/A,Re-Write And Create A Better Story / Flow From The Current Text And Illustrations For An Audience Aging From 8 - 10 Year Old Child,London,N/A,N/A,Louis Edmund,N/A,findtutors_uk,tutoring,student,arts_humanities,english,primary,remote,HIGH,Yes,LLM: London-based client seeks remote story rewrite for 8-10-year-olds,Re-Write And Create A Better Story / Flow From The Current Text And Illustrations For An Audience Aging From 8 - 10 Year Old Child,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6740870
N/A,I am looking for an English teacher to have 1to1 session for aldult,London,N/A,N/A,Yirui Liu,29/03,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: adult seeks English tutor; no physical constraint,I am looking for an English teacher to have 1to1 session for aldult,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6879412
N/A,Looking for a modern studies tutor advanced higher,Glasgow,N/A,N/A,Humza,N/A,findtutors_uk,tutoring,student,arts_humanities,english,secondary,remote,HIGH,Yes,LLM: UK Advanced Higher is secondary school,Looking for a modern studies tutor advanced higher,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6663421
N/A,AQA GCSE English Language & Literature tutor needed for 14-year-old (NW5),London,N/A,N/A,Zak Jones,N/A,findtutors_uk,tutoring,student,test_prep,english,secondary,remote,HIGH,Yes,LLM: GCSE prep for 14-year-old implies online OK,AQA GCSE English Language & Literature tutor needed for 14-year-old (NW5),listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6625986
N/A,I am looking for English tutor who can make a conversation with me,Online,N/A,N/A,Alibha,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: online English conversation requested by learner,I am looking for English tutor who can make a conversation with me,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6690735
N/A,"I am looking for math tutor able to teach theoretical linear algebra, preferably with a master's degree",Edinburgh,N/A,N/A,Othman,N/A,findtutors_uk,tutoring,student,math_science,english,university,remote,HIGH,Yes,LLM: student seeks uni-level math tutor; no physical constraint,"I am looking for math tutor able to teach theoretical linear algebra, preferably with a master's degree",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6837639
N/A,"I am looking for English tutor, maths tutor",Marston (Oxfordshire),N/A,N/A,Varsshana,28/03,findtutors_uk,tutoring,student,languages,english,unknown,remote,HIGH,Yes,LLM: student seeks English tutor; no location restriction,"I am looking for English tutor, maths tutor",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6878544
N/A,Help with online TEFL course that I am taking 62 per cent through the course need guidance to get through would like a few lessons,Bexhill-on-Sea,N/A,N/A,Mr m Sgarbini,28/03,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: online TEFL course help sought,Help with online TEFL course that I am taking 62 per cent through the course need guidance to get through would like a few lessons,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6878438
N/A,I’m looking for tutor to help me to improve my English,Borehamwood,N/A,N/A,Hibo,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: adult learner seeks English tutor; no location constraint,I’m looking for tutor to help me to improve my English,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6738920
N/A,I am looking for a tutor for my civil engineering desertation,Brighton,N/A,N/A,Nader,N/A,findtutors_uk,tutoring,student,math_science,english,university,remote,HIGH,Yes,LLM: Civil engineering dissertation implies university-level STEM help,I am looking for a tutor for my civil engineering desertation,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6837118
N/A,oxford - practice of business and conversational Italian,Oxford,N/A,N/A,Mark,27/03,findtutors_uk,tutoring,student,languages,english,adult,remote,MEDIUM,Yes,LLM: no physical constraint; Italian lessons in Oxford context,oxford - practice of business and conversational Italian,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6877130
N/A,I am looking for a tutor to cover other topics. Must have enhanced DBS,Stockport,N/A,N/A,Vic,N/A,findtutors_uk,tutoring,student,other,english,unknown,remote,MEDIUM,Yes,"LLM: no subject specified, location UK implies English",I am looking for a tutor to cover other topics. Must have enhanced DBS,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6738219
N/A,"I’m looking to start learning Spanish again. I was born in La Laguna, Tenerife, and I’d love to reconnect with the language and",Basildon,N/A,N/A,Charles Andrew carballido white,N/A,findtutors_uk,tutoring,student,languages,english,adult,remote,HIGH,Yes,LLM: adult learner seeking Spanish tutor online,"I’m looking to start learning Spanish again. I was born in La Laguna, Tenerife, and I’d love to reconnect with the language and",listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6788600
N/A,My daughter needs someone to help her with poem analysis for GCSE level,Maldon,N/A,N/A,Marta,N/A,findtutors_uk,tutoring,student,arts_humanities,english,secondary,remote,HIGH,Yes,LLM: GCSE poem analysis implies UK secondary English literature,My daughter needs someone to help her with poem analysis for GCSE level,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6737564
N/A,Need a tutor for Adobe Express. Must be able to teach basic graphics and animation both 2D and 3D,Northampton,N/A,N/A,Sokholo,N/A,findtutors_uk,tutoring,student,technology,english,adult,remote,HIGH,Yes,"LLM: digital subject, student seeks tutor, English listing",Need a tutor for Adobe Express. Must be able to teach basic graphics and animation both 2D and 3D,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6583976
N/A,Guitarist seeking structured tuition (80s rock / shred),Exeter,N/A,N/A,Jack,27/03,findtutors_uk,tutoring,student,music,english,adult,remote,HIGH,Yes,LLM: adult guitarist seeks teacher; no physical constraint,Guitarist seeking structured tuition (80s rock / shred),listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6876460
N/A,Python and Machine Learning tutor required,Eastleigh,N/A,N/A,Deniz Ozturk,27/03,findtutors_uk,tutoring,student,technology,english,unknown,remote,HIGH,Yes,LLM: student seeks Python/ML tutor; no location constraint,Python and Machine Learning tutor required,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6876374
N/A,I am looking for a private lessons for myself,Newcastle,N/A,N/A,Neil,N/A,findtutors_uk,tutoring,student,other,english,adult,remote,MEDIUM,Yes,LLM: adult student seeks unspecified lessons online,I am looking for a private lessons for myself,listing_page,No,https://www.findtutors.co.uk/annonces/eleves/6583482
N/A,Recherche Cours de maths Ă Alfortville,France,N/A,Ă€ convenir,N/A,N/A,allovoisins,tutoring,student,math_science,french,unknown,remote,HIGH,Yes,LLM: student seeks math tutor in France,N/A,listing_page,No,https://www.allovoisins.com/v/cours-de-maths
