id,title,location,category,price,poster,date_posted,source,vertical,poster_type,subject_category,instruction_lang,level,classification,confidence,is_remote,reasoning,description_preview,description_source,was_reanalyzed,url
N/A,Recherche Peinture - Tapisserie à Calvisson,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: peinture,N/A,listing_page,Yes,https://www.allovoisins.com/v/peinture-tapisserie
N/A,Recherche Carrelage à Pluvigner,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/carrelage
N/A,Cherche Montage meubles en kit à Val-de-Reuil,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/montage-meubles-en-kit
N/A,Recherche Gateau d'anniversaire - cake art à Montgermont,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/gateau-d-anniversaire-cake-art
N/A,Recherche Bricolage et multi services à Blain,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Recherche Ménage à Valence,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/femme-de-menage
N/A,Cherche Bricolage et multi services à Corbeil-Essonnes,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Cherche Maçonnerie à Vaux-sur-Mer,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: maçon,N/A,listing_page,Yes,https://www.allovoisins.com/v/maconnerie
N/A,Recherche Bricolage et multi services à Domont,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Cherche Couturière à Castelnau-le-Lez,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/couturiere
N/A,Cherche Couturière à Castelnau-le-Lez,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/couturiere
N/A,Recherche Menuiserie - Huisserie - Agencement à Saint-Martin-Longueau,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/menuiserie-huisserie-agencement
N/A,Recherche Couturière à Castelnau-le-Lez,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/couturiere
N/A,Recherche Garde chien à Villeneuve-le-Roi,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/garde-chien
N/A,Cherche Carrelage à Ghyvelde,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/carrelage
N/A,Recherche Réparation voiture à Saint-Sébastien-sur-Loire,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/reparation-voiture
N/A,Recherche Ménage à Sainte-Maxime,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/femme-de-menage
N/A,Cherche Évacuation déchets - Gravats à Nice,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/evacuation-dechets-gravats
N/A,Recherche Jardinier à Gerbamont,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/jardinier
N/A,Cherche Dépannage électroménager à Vitrolles,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/depannage-electromenager
N/A,Cherche Ramonage - Fumiste à Cuincy,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/ramonage-fumiste
N/A,Recherche Dépannage électroménager à Vitrolles,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/depannage-electromenager
N/A,Recherche Bricolage et multi services à Paris,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Cherche Jardinier à Saint-Maur-des-Fossés,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/jardinier
N/A,Recherche Pose de parquet - Revêtement de sol à Roques,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/pose-de-parquet-revetement-de-sol
N/A,Cherche Plomberie - Installation sanitaire à Marseille,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: plomberie,N/A,listing_page,Yes,https://www.allovoisins.com/v/plomberie-installation-sanitaire
N/A,Recherche Bricolage et multi services à Le Mans,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Recherche Bricolage et multi services à Vincennes,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Cherche Peinture - Tapisserie à Lapugnoy,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: peinture,N/A,listing_page,Yes,https://www.allovoisins.com/v/peinture-tapisserie
N/A,Recherche Jardinier à Clermont-l'Hérault,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/jardinier
N/A,Cherche Jardinier à Clermont-l'Hérault,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/jardinier
N/A,Cherche Bricolage et multi services à Bruay-la-Buissière,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Cherche Livraison - Transport de colis à Neuilly-sur-Marne,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: livraison,N/A,listing_page,Yes,https://www.allovoisins.com/v/livraison-transport-de-colis
N/A,Cherche Garde chien à Saint-Martin-du-Tertre,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/garde-chien
N/A,Cherche Dépannage électroménager à Lyon,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/depannage-electromenager
N/A,Recherche Réparation carrosserie à Vaulx-en-Velin,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/reparation-carrosserie
N/A,Cherche Garde chien à Saint-Martin-du-Tertre,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/garde-chien
N/A,Recherche Livraison - Transport de colis à Brest,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: livraison,N/A,listing_page,Yes,https://www.allovoisins.com/v/livraison-transport-de-colis
N/A,Cherche Paysagiste - Aménagement du jardin à Boissy-sans-Avoir,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/paysagiste-amenagement-du-jardin
N/A,Cherche Réparation voiture à Souppes-sur-Loing,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/reparation-voiture
N/A,Recherche Couverture - Toiture à Villequiers,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/couverture-toiture
N/A,Recherche Terrassement - Assainissement à Casteide-Cami,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/terrassement-assainissement
N/A,Cherche Manutention à Rennes,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/manutention
N/A,Recherche Paysagiste - Aménagement du jardin à Saint-Agnin-sur-Bion,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/paysagiste-amenagement-du-jardin
N/A,Cherche Installation électrique à Faches-Thumesnil,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/installation-electrique
N/A,Recherche Montage meubles en kit à Bordeaux,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/montage-meubles-en-kit
N/A,Recherche Bricolage et multi services à Maromme,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Cherche Tonte de pelouse - Débroussaillage à Feyzin,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/tonte-de-pelouse-debroussaillage
N/A,Cherche Livraison - Transport de colis à Paris,France,N/A,5€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: livraison,N/A,listing_page,Yes,https://www.allovoisins.com/v/livraison-transport-de-colis
N/A,Recherche Montage meubles en kit à Étréchy,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/montage-meubles-en-kit
N/A,Recherche Montage meubles en kit à Saint-Cast-le-Guildo,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/montage-meubles-en-kit
N/A,Recherche Tonte de pelouse - Débroussaillage à Fargues-Saint-Hilaire,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/tonte-de-pelouse-debroussaillage
N/A,Cherche Garde chien à Scorbé-Clairvaux,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/garde-chien
N/A,Recherche Maçonnerie à Halluin,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: maçon,N/A,listing_page,Yes,https://www.allovoisins.com/v/maconnerie
N/A,Cherche Maçonnerie à Dijon,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: maçon,N/A,listing_page,Yes,https://www.allovoisins.com/v/maconnerie
N/A,Recherche Serrurerie à Chambéry,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/serrurerie
N/A,Recherche Plomberie - Installation sanitaire à Malakoff,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: plomberie,N/A,listing_page,Yes,https://www.allovoisins.com/v/plomberie-installation-sanitaire
N/A,Cherche Plomberie - Installation sanitaire à Noisy-le-Sec,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: plomberie,N/A,listing_page,Yes,https://www.allovoisins.com/v/plomberie-installation-sanitaire
N/A,Cherche Déménageurs et aide au déménagement à Larmor-Plage,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/demenagement
N/A,Cherche Déménageurs et aide au déménagement à Atton,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/demenagement
N/A,Recherche Déménageurs et aide au déménagement à Atton,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/demenagement
N/A,Recherche Maçonnerie à Treffieux,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: maçon,N/A,listing_page,Yes,https://www.allovoisins.com/v/maconnerie
N/A,Recherche Couverture - Toiture à Saint-Sulpice-sur-Lèze,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/couverture-toiture
N/A,Recherche Plomberie - Installation sanitaire à Metz,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: plomberie,N/A,listing_page,Yes,https://www.allovoisins.com/v/plomberie-installation-sanitaire
N/A,Recherche Bricolage et multi services à Paris,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Recherche Bricolage et multi services à Bordeaux,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Cherche Réparation voiture à Échenon,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/reparation-voiture
N/A,Cherche Menuiserie - Huisserie - Agencement à Roissy-en-Brie,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/menuiserie-huisserie-agencement
N/A,Recherche Covoiturage (partage de frais) à Colomiers,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/covoiturage-partage-de-frais
N/A,Cherche Terrassement - Assainissement à Halluin,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/terrassement-assainissement
N/A,Recherche Menuiserie - Huisserie - Agencement à Narrosse,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/menuiserie-huisserie-agencement
N/A,Cherche Peinture - Tapisserie à Meyzieu,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: peinture,N/A,listing_page,Yes,https://www.allovoisins.com/v/peinture-tapisserie
N/A,Cherche Montage photo video à Rochefort,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: chef,N/A,listing_page,Yes,https://www.allovoisins.com/v/montage-photo-video
N/A,Cherche Elagage et coupe d'arbres à Saint-Laurent-la-Conche,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/elagage-et-coupe-d-arbres
N/A,Cherche Évacuation déchets - Gravats à Dijon,France,N/A,30€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/evacuation-dechets-gravats
N/A,Recherche Dépannage électroménager à Savigny-sur-Orge,France,N/A,30€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: ménage,N/A,listing_page,Yes,https://www.allovoisins.com/v/depannage-electromenager
N/A,Recherche Tonte de pelouse - Débroussaillage à Pompignan,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/tonte-de-pelouse-debroussaillage
N/A,Recherche Bricolage et multi services à Cannes,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Cherche Elagage et coupe d'arbres à Saint-Laurent-la-Conche,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/elagage-et-coupe-d-arbres
N/A,Cherche Plomberie - Installation sanitaire à Fléac,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: plomberie,N/A,listing_page,Yes,https://www.allovoisins.com/v/plomberie-installation-sanitaire
N/A,Recherche Réparation outillage à Ollioules,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/reparation-outillage
N/A,Recherche Terrassement - Assainissement à Alençon,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/terrassement-assainissement
N/A,Cherche Livraison - Transport de colis à Issy-les-Moulineaux,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: livraison,N/A,listing_page,Yes,https://www.allovoisins.com/v/livraison-transport-de-colis
N/A,Cherche Jardinier à Brest,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/jardinier
N/A,Cherche Peinture - Tapisserie à Brest,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: peinture,N/A,listing_page,Yes,https://www.allovoisins.com/v/peinture-tapisserie
N/A,Recherche Peinture - Tapisserie à Brest,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: peinture,N/A,listing_page,Yes,https://www.allovoisins.com/v/peinture-tapisserie
N/A,Cherche Peinture - Tapisserie à Brest,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: peinture,N/A,listing_page,Yes,https://www.allovoisins.com/v/peinture-tapisserie
N/A,Recherche Bricolage et multi services à Beaucourt,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Recherche Jardinier à Saint-Gaudens,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/jardinier
N/A,Cherche Jardinier à Cherisy,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/jardinier
N/A,Recherche Livraison - Transport de colis à Perpignan,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: livraison,N/A,listing_page,Yes,https://www.allovoisins.com/v/livraison-transport-de-colis
N/A,Recherche Covoiturage (partage de frais) à Chemillé-en-Anjou,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/covoiturage-partage-de-frais
N/A,Cherche Plomberie - Installation sanitaire à Marolles-en-Hurepoix,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: plomberie,N/A,listing_page,Yes,https://www.allovoisins.com/v/plomberie-installation-sanitaire
N/A,Recherche Bricolage et multi services à Tournefeuille,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: bricolage,N/A,listing_page,Yes,https://www.allovoisins.com/v/bricolage-petits-travaux
N/A,Cherche Serrurerie à Amnéville,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/serrurerie
N/A,Cherche Peinture - Tapisserie à Brest,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: peinture,N/A,listing_page,Yes,https://www.allovoisins.com/v/peinture-tapisserie
N/A,Recherche Installation électrique à Balma,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/installation-electrique
N/A,Cherche Artisan d'art à Toulouse,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,Yes,https://www.allovoisins.com/v/artisan-d-art
