id,title,location,category,price,poster,date_posted,source,vertical,poster_type,subject_category,instruction_lang,level,classification,confidence,is_remote,reasoning,description_preview,description_source,was_reanalyzed,url
N/A,"Performance Marketing Manager*in (SEO, SEA & Social)",Jakobsdorf,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,Wir suchen zum nächstmöglichen Zeitpunkt Unterstützung für unser Google- und Social-Media-Team. Als Digital Marketing Agentur steigern wir die Sichtbarkeit unserer Kund*innen und übernehmen nicht nur ...,listing_page,No,https://www.arbeitnow.com/jobs/companies/tom-phillip-zenker-digital-marketing-agentur-gmbh/performance-marketing-managerin-seo-sea-social-jakobsdorf-327856
N/A,Teamleiter Softwareentwickler (all genders) - Home Office 100 %,Kassel,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"fino taxtech ist ein innovatives Unternehmen an der Schnittstelle von Finanzen, Steuern und Technologie. Als Teil der fino-Gruppe entwickeln wir digitale Lösungen, die steuerliche und finanzielle Proz...",listing_page,No,https://www.arbeitnow.com/jobs/companies/fino-taxtech-gmbh/teamleiter-softwareentwickler-all-genders-home-office-100-kassel-110835
N/A,Projektleiter Softwareentwicklung (all genders) - Home Office 100 %,Kassel,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Die fino data services GmbH entwickelt datengetriebene Softwarelösungen im Finanzumfeld. Zur Verstärkung unseres Teams suchen wir einen Technischen Projektmanager (m/w/d), der Projekte an der Schnitts...",listing_page,No,https://www.arbeitnow.com/jobs/companies/fino-data-services-gmbh/projektleiter-softwareentwicklung-all-genders-home-office-100-kassel-240822
N/A,"Redaktion & Content Sparring (m/w/d) - Minijob, Remote",Cologne,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Unsere Marke WhyWords arbeitet an der Schnittstelle von Positionierung, Inhalt und Wirkung – mit klarem Fokus auf LinkedIn. Unsere Kund:innen sind keine anonymen Marken, sondern Persönlichkeiten mit k...",listing_page,No,https://www.arbeitnow.com/jobs/companies/kiwimo-product-gmbh/redaktion-content-sparring-minijob-remote-cologne-338855
N/A,Full-Stack Entwickler (m/w/d) - .NET 100% Remote,Frankfurt am Main,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"FNTIO sind AI-First Systems Engineers für Enterprise. Wir arbeiten seit 2022 produktiv mit AI in echten Kundenprojekten. Siemens, Deutsche Börse, Volkswagen. Wir liefern Projekte mit Ergebnisverantwor...",listing_page,No,https://www.arbeitnow.com/jobs/companies/fntio/full-stack-entwickler-net-100-remote-frankfurt-am-main-122380
N/A,Senior AI Systems Engineer (AWS) 100% Remote (m/w/d),Frankfurt am Main,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"FNTIO sind AI-First Systems Engineers für Enterprise. Wir arbeiten seit 2022 produktiv mit AI in echten Kundenprojekten. Siemens, Deutsche Börse, Volkswagen. Wir liefern Projekte mit Ergebnisverantwor...",listing_page,No,https://www.arbeitnow.com/jobs/companies/fntio/senior-ai-systems-engineer-aws-100-remote-frankfurt-am-main-153269
N/A,Demand Planner (all genders),Berlin,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Willkommen bei Glow25! Wir sind ein dynamisches, schnell wachsendes Beauty & Pro Aging Unternehmen aus Berlin – mit einer Herzensmission: Glow-Momente schaffen. Für unsere Kund:innen, für unser Team, ...",listing_page,No,https://www.arbeitnow.com/jobs/companies/glow25-by-primal-state-performance-gmbh/demand-planner-all-genders-berlin-4777
N/A,Mediengestalter/in Digital und Print (mwd),Hamburg,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,Wir sind eine junge und dynamische Werbemittelagentur aus Hamburg HafenCity und als agiles Unternehmen sind wir permanent auf der Suche nach neuen Talenten wie dich! Aufgaben Mit Promobedarf - unserem...,listing_page,No,https://www.arbeitnow.com/jobs/companies/bugaga-werbeagentur-ek/mediengestalter-in-digital-und-print-mwd-hamburg-486452
N/A,Client Relations Manager (B2C) (m/w/d) | 100% remote,Neuss,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunde...",listing_page,No,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/client-relations-manager-b2c-100-remote-neuss-7682
N/A,Kundenbetreuungsmanager (B2C) | 100% remote,Neuss,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunde...",listing_page,No,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/kundenbetreuungsmanager-b2c-100-remote-neuss-319903
N/A,Customer Success Manager (B2C) (m/w/d) | 100% remote,Neuss,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunde...",listing_page,No,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/customer-success-manager-b2c-100-remote-neuss-372699
N/A,Influencer Marketing Manager,Münster,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"paselo ist eine der am schnellsten wachsenden D2C-Marken für Hunde-Ergänzungsfuttermittel im DACH-Raum. Wir entwickeln wissenschaftlich fundierte Produkte, die Hunden helfen — länger, aktiver und glüc...",listing_page,No,https://www.arbeitnow.com/jobs/companies/paselo-gmbh/influencer-marketing-manager-munster-153859
N/A,Social Media Marketing Manager*in in Teilzeit und Hybrid in Homeoffice,Jakobsdorf,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir suchen zum nächstmöglichen Zeitpunkt Unterstützung für unsere Social Media Redaktion (m/w/d) für die Region Mecklenburg-Vorpommern, Brandenburg und Berlin. Als Digital Marketing Agentur steigern w...",listing_page,No,https://www.arbeitnow.com/jobs/companies/tom-phillip-zenker-digital-marketing-agentur-gmbh/social-media-marketing-managerin-in-teilzeit-und-hybrid-in-homeoffice-jakobsdorf-412014
N/A,Content Creator/ Community Builder (m/w/d),Langweid am Lech,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir suchen jemanden, der langfristig Lust auf dieses Projekt hat , gemeinsam mit uns eine Community aufzubauen und sich vorstellen kann, Diamond Painting sowie Malen nach Zahlen selbst als Hobby zu en...",listing_page,No,https://www.arbeitnow.com/jobs/companies/picmondoo-gmbh/content-creator-community-builder-langweid-am-lech-375605
N/A,"Performance Marketing Manager*in (SEO, SEA & Social)",Jakobsdorf,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,Wir suchen zum nächstmöglichen Zeitpunkt Unterstützung für unser Google- und Social-Media-Team. Als Digital Marketing Agentur steigern wir die Sichtbarkeit unserer Kund*innen und übernehmen nicht nur ...,listing_page,No,https://www.arbeitnow.com/jobs/companies/tom-phillip-zenker-digital-marketing-agentur-gmbh/performance-marketing-managerin-seo-sea-social-jakobsdorf-41274
N/A,Junior Consultant (m/w/d) Digitalisierung im HR / Personal,Traunreut,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,Die 9toThrive GmbH berät und unterstützt Unternehmen bei der Digitalisierung von HR-Prozessen sowie bei der Integration und Optimierung von HR-Software. Als modernes Startup mit geballter Expertise in...,listing_page,No,https://www.arbeitnow.com/jobs/companies/9tothrive-gmbh/junior-consultant-digitalisierung-im-hr-personal-traunreut-136161
N/A,Machine Learning Engineer,Berlin,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"At Phantasma Labs, we’re building smart software that helps factories plan better. Our AI co-pilot helps factories schedule production more efficiently, adapt to changes faster, and make the most of a...",listing_page,No,https://www.arbeitnow.com/jobs/companies/phantasma-labs/machine-learning-engineer-berlin-303955
N/A,DevOps Engineer (m/w/d) in Voll- oder Teilzeit,Stuttgart,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,Du hast Lust auf Mitgestaltung? Dann bist du bei uns genau richtig! Aufgaben Du gestaltest gemeinsam mit unserem DevOps-Team die interne IT- und Entwicklungsinfrastruktur aktiv weiter Du unterstützt b...,listing_page,No,https://www.arbeitnow.com/jobs/companies/iconcxm-gmbh/devops-engineer-in-voll-oder-teilzeit-stuttgart-461146
N/A,"Performance Marketing Manager Marketplaces (m/w/d) - Vollzeit, 100 % Homeoffice",Grafschaft,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir bei nutri+ glauben an eine Welt, in der Tiere respektiert werden und niemand zurückgelassen wird. Deshalb setzen wir uns nicht nur für hochwertige vegane Produkte ein, sondern unterstützen aktiv d...",listing_page,No,https://www.arbeitnow.com/jobs/companies/nutrition-plus-germany-ek/performance-marketing-manager-marketplaces-vollzeit-100-homeoffice-grafschaft-379703
N/A,(Senior) Performance Marketing Manager - Paid Social (all genders),Berlin,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"About mammaly We are mammaly! - und unsere Mission sind gesunde und glückliche Hunde! Deshalb entwickeln wir Premium Supplements für Hunde, die ein langes und gutes Leben ermöglichen. Gegründet in 202...",listing_page,No,https://www.arbeitnow.com/jobs/companies/mammaly/senior-performance-marketing-manager-paid-social-all-genders-berlin-295240
N/A,Newsroom Editor / Media Analyst (w/m/d) in Teilzeit (50%) - Berlin oder remote,Berlin,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,Dein Profil Zur Verstärkung unseres Teams suchen wir eine analytisch denkende Persönlichkeit mit Interesse an datenbasierter Medienanalyse und neuen Technologien. Die Rolle eignet sich sowohl für Beru...,listing_page,No,https://www.arbeitnow.com/jobs/companies/cognita-deutschland-gmbh/newsroom-editor-media-analyst-in-teilzeit-50-berlin-oder-remote-160278
N/A,"Senior IT Manager (m/w/d) (ID134) - volunteer, unpaid",Munich,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"EUSMS gGmbH is a passionate team of change-makers dedicated to making a profound impact in Kenya, East Africa, and beyond. Our organization stands for five core pillars: Entrepreneurship, Stoicism, Mi...",listing_page,No,https://www.arbeitnow.com/jobs/companies/eusms-ggmbh/senior-it-manager-id134-volunteer-unpaid-munich-298186
N/A,Technical Data Manager (m/w/d),Augsburg,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"BMF Group Die BMF Group ist ein Full Stack Serviceprovider mit Niederlassungen in Augsburg und Bardowick (bei Lüneburg). Seit über 35 Jahren begleiten wir europaweit Kunden im Mobilitäts‑, Räder‑ und ...",listing_page,No,https://www.arbeitnow.com/jobs/companies/bmf-media-information-technology-gmbh/technical-data-manager-augsburg-42188
N/A,Data Integration & API Engineer m/w/d - Bi & Data Automation,Hamburg,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"loyos bi ist ein wachsendes SaaS-Unternehmen aus Hamburg. Unsere Financial Management Suite und HR Reporting Suite auf Basis von Microsoft Power BI ermöglichen es Unternehmen, Finanz- und HR-Daten kla...",listing_page,No,https://www.arbeitnow.com/jobs/companies/loyos-bi-gmbh/data-integration-api-engineer-bi-data-automation-hamburg-66228
N/A,Senior Performance Marketing Manager (Remote in DE) - all genders,Cologne,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,join the team High Budgets. Hoher Impact. Klare Verantwortung. Als Senior Performance Marketing Manager bei ADBAKER steuerst du 6- bis 7-stellige Paid Social Budgets für unterschiedliche Brands und en...,listing_page,No,https://www.arbeitnow.com/jobs/companies/adbaker/senior-performance-marketing-manager-remote-in-de-all-genders-cologne-92673
N/A,"BI Platform & Data Automation Engineer(m/w/d) - PowerBI, Power Automate & Microsoft Fabric",Hamburg,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"loyos bi ist ein wachsendes SaaS-Unternehmen aus Hamburg. Unsere Financial Management Suite und HR Reporting Suite auf Basis von Microsoft Power BI ermöglichen es Unternehmen, Finanz- und HR-Daten kla...",listing_page,No,https://www.arbeitnow.com/jobs/companies/loyos-bi-gmbh/bi-platform-data-automation-engineer-powerbi-power-automate-microsoft-fabric-hamburg-108979
N/A,Training Operations Intern / Werkstudent:in,Berlin,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Hi there, if you genuinely love project planning and management, live and breathe Excel, and want to use AI to automate the work you do every day, keep on reading :) You will help diligently run the o...",listing_page,No,https://www.arbeitnow.com/jobs/companies/bots-and-people-product-gmbh/training-operations-intern-werkstudentin-berlin-61014
N/A,Junior Performance Marketing Manager (all genders),Berlin,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Welcome to Glow25! We are a dynamic, fast-growing beauty and pro-aging company based in Berlin. Our heartfelt mission: Glow moments that last — for our community and for us as a team. Work at Glow25 s...",listing_page,No,https://www.arbeitnow.com/jobs/companies/glow25-by-primal-state-performance-gmbh/junior-performance-marketing-manager-all-genders-berlin-155983
N/A,Client Relations Manager (B2C) (m/w/d) | 100% remote,Neuss,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunde...",listing_page,No,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/client-relations-manager-b2c-100-remote-neuss-104651
N/A,Kundenbetreuungsmanager (B2C) | 100% remote,Neuss,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunde...",listing_page,No,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/kundenbetreuungsmanager-b2c-100-remote-neuss-141522
N/A,Customer Success Manager (B2C) (m/w/d) | 100% remote,Neuss,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunde...",listing_page,No,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/customer-success-manager-b2c-100-remote-neuss-197931
N/A,App Developer - Founding Member (m/w/d) - AI Health,Cologne,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir bauen Deutschlands erste ganzheitliche KI-Gesundheits-App – und suchen jemanden, der sie lebendig macht. Unsere Vision : Die O App verbindet Körper, Psyche und Emotionen und bringt echte Gesundhei...",listing_page,No,https://www.arbeitnow.com/jobs/companies/o-app-holistic-health/app-developer-founding-member-freelance-cologne-452949
N/A,App Designer - Founding Member (m/w/d) - AI Health,Cologne,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir bauen Deutschlands erste ganzheitliche KI-Gesundheits-App – und suchen jemanden, der sie lebendig macht. Unsere Vision : Die O App verbindet Körper, Psyche und Emotionen und bringt echte Gesundhei...",listing_page,No,https://www.arbeitnow.com/jobs/companies/o-app-holistic-health/app-designer-founding-member-freelance-cologne-67860
N/A,Remote Assistenz Immobilienverwaltung & Vermietung (m/w/d) VZ/TZ/MJ (100% Homeoffice),Essen,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Die SN Immobilien GmbH ist ein Immobilienunternehmen mit Sitz in Essen und spezialisiert auf den Erwerb, die Verwaltung und die Veräußerung von Immobilien. Unser Fokus liegt auf einer professionellen,...",listing_page,No,https://www.arbeitnow.com/jobs/companies/sn-immobilien-gmbh/remote-assistenz-immobilienverwaltung-vermietung-vz-tz-mj-100-homeoffice-essen-261359
N/A,Team Lead Customer Onboarding (m/w/d),Berlin,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Your mission Schön, dass Du auf unsere Ausschreibung gestoßen bist - wir sind SIDES - die richtige Wahl wenn Du ein motiviertes und inspirierendes Arbeitsumfeld suchst!! Für unser Customer Success-Tea...",listing_page,No,https://www.arbeitnow.com/jobs/companies/sides-simplydelivery-gmbh/team-lead-customer-onboarding-berlin-221844
N/A,Praktikant Marketing Manager (m/w/d),Munich,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"energized& – Dein Growth Partner aus deiner Branche. Wir sind eine tech- und datengetriebene Unternehmensberatung, die B2B-Unternehmen aus den Bereichen New Energy und E-Mobility unterstützt. Mit tech...",listing_page,No,https://www.arbeitnow.com/jobs/companies/energized-company-gmbh/praktikant-marketing-manager-munich-155870
N/A,Praktikant Marketing & Content Creation (m/w/d) 100 Prozent  im Home-Office,Herford,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,Praktikant Marketing & Content Creation (m/w/d) Über uns: Wir bei Canicu machen das Leben von Hunden besser – und das ihrer Menschen gleich mit. Als eine der am schnellsten wachsenden Premium-Marken f...,listing_page,No,https://www.arbeitnow.com/jobs/companies/canicu/praktikant-marketing-content-creation-100-prozent-im-home-office-herford-213471
N/A,Opener/Terminsetter,Düsseldorf,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Ort: Deutschland (Remote möglich) Start: ab sofort Pensum: Teilzeit, Stundenbasis oder Freelancer Vergütung: Stundenhonorar + leistungsbasierte Provision (bis zu EUR 1.500 monatlich) + Abschlussbonus ...",listing_page,No,https://www.arbeitnow.com/jobs/companies/ariscon-gmbh/opener-terminsetter-dusseldorf-38141
N/A,Professional Social-Media-Marketing-Manager (SMM) (m/w/d),Berlin,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"ARBEITEN BEI CAMEDIA Als junge und innovative Marketing-Agentur mit einer breiten Palette an Online-Marketing-Maßnahmen liegt unser Fokus auf SEO, SEA und Social Media Marketing. Wir legen großen Wert...",listing_page,No,https://www.arbeitnow.com/jobs/companies/camedia-gmbh/social-media-marketing-manager-smm-berlin-24738
N/A,(Senior) Technical Product Owner (m/f/d) REMOTE,Bonn,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"As a (Senior) Technical Product Owner, you will maximize product value by translating business and customer needs into clear, technically sound requirements that enable high‑quality delivery. You will...",listing_page,No,https://www.arbeitnow.com/jobs/companies/allocnow-gmbh/senior-technical-product-owner-remote-bonn-196783
N/A,HR/Recruiter Intern: Unpaid Part Time Mandatory Internship @ early stage startup,Berlin,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"About Occibo Occibo[occibo dot com] is a SaaS platform that helps creators build children’s books from manuscript to print ready output along with marketing assets. We focus on speed, quality, and sim...",listing_page,No,https://www.arbeitnow.com/jobs/companies/indiekidz-gmbh/hr-recruiter-intern-unpaid-part-time-mandatory-internship-at-early-stage-startup-berlin-397959
N/A,Werkstudent (m/w/d) Digital Marketing & Experience – Wildes Land,Munich,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Deine Aufgaben Zur Unterstützung unseres Wildes Land Brand Teams suchen wir einen motivierten Werkstudenten, der unsere Leidenschaft für Haustiere teilt und uns im Bereich Online Shop & Digital Experi...",listing_page,No,https://www.arbeitnow.com/jobs/companies/alphapet-ventures-gmbh/werkstudent-digital-marketing-experience-wildes-land-munich-445393
N/A,Finance Associate - Remote (m/w/d),Nottensdorf,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,Finton Advisors ist eine Tech-Enabled Finance & BI Boutique Beratung. Durch den Einsatz künstlicher Intelligenz und Prozessautomatisierung unterstützen wir Unternehmen ganzheitlich in den Bereichen Fi...,listing_page,No,https://www.arbeitnow.com/jobs/companies/finton-advisors-by-efpinai-gmbh/finance-associate-remote-nottensdorf-385549
N/A,Remote Chatter,Bad Dürrheim,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"📍 100% Remote | 🌍 International Team | ⏰ Full-Time Looking for a remote role where communication, responsibility, and flexibility come together? This might be a strong fit. Tasks Your Responsibilities...",listing_page,No,https://www.arbeitnow.com/jobs/companies/pooglewoogle/remote-chatter-bad-durrheim-461274
N/A,Senior Full Stack Engineer,Berlin,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Coding Partners is a dynamic software development agency specializing in empowering softare companies to build and ship products faster. We deliver custom, scalable software solutions and provide expe...",listing_page,No,https://www.arbeitnow.com/jobs/companies/coding-partners/senior-full-stack-engineer-berlin-391720
N/A,Client Relations Manager (B2C) (m/w/d) | 100% remote,Neuss,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunde...",listing_page,No,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/client-relations-manager-b2c-100-remote-neuss-428211
N/A,Kundenbetreuungsmanager (B2C) | 100% remote,Neuss,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunde...",listing_page,No,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/kundenbetreuungsmanager-b2c-100-remote-neuss-236291
N/A,Customer Support Manager (m/w/d),Gladenbach,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir bei Pacemo sind auf der Suche nach engagierten und motivierten Customer Support Manager:innen, der/die unser Team verstärkt. Pacemo ist Teil der internationalen Memcare Group und strömt in eine Br...",listing_page,No,https://www.arbeitnow.com/jobs/companies/pacemo-gmbh-digitalisierung-im-bestattungswesen/customer-support-manager-gladenbach-45340
N/A,SAP FI Consultant (m/w/d),Düsseldorf,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,Die Manß & Partner GmbH sucht zum nächstmöglichen Zeitpunkt einen SAP FI Consultant (w/m/d) . Als SAP Beratungshaus und Silver Partner der SAP SE realisieren wir seit über 30 Jahren erfolgreich Projek...,listing_page,No,https://www.arbeitnow.com/jobs/companies/manss-partner-gmbh/sap-fi-consultant-dusseldorf-434581
N/A,Testmanager (w/m/d) für Testautomatisierung,Münster,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Als Testmanager:in übernimmst Du Verantwortung für die Qualitätssicherung komplexer Softwarelösungen. Du planst und steuerst Testaktivitäten, koordinierst Testteams und sorgst dafür, dass Anforderunge...",listing_page,No,https://www.arbeitnow.com/jobs/companies/bbht-beratungsgesellschaft-mbh-co-kg/testmanager-fur-testautomatisierung-munster-232406
N/A,Kundenbetreuung in der Finanzbuchhaltung - FinTech - Scale-Up - 100% von Zuhause,Hamburg,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Wir von pathway solutions haben ein klares Ziel: Die Buchhaltung gemeinsam mit dir zu revolutionieren! Ob Shopify-Startups oder SaaS-Unternehmen – unsere Software automatisiert Buchhaltungsprozesse, d...",listing_page,No,https://www.arbeitnow.com/jobs/companies/pathway-solutions-gmbh/kundenbetreuung-in-der-finanzbuchhaltung-fintec-scale-up-100-von-zuhause-hamburg-112026
N/A,Java Softwareentwickler (w/m/d),Münster,N/A,N/A,N/A,N/A,arbeitnow,general,employer,N/A,N/A,N/A,remote,HIGH,Yes,Pre-classified by arbeitnow scraper,"Als Java Entwickler:in gestaltest Du von der technischen Konzeption, bis hin zur erfolgreichen Implementierung, die Softwareentwicklungsprojekte unserer Kunden. Dabei bringst Du Dein technisches Know-...",listing_page,No,https://www.arbeitnow.com/jobs/companies/bbht-beratungsgesellschaft-mbh-co-kg/java-softwareentwicklerin-backend-microservices-munster-15140
